Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2015-08-05 00:00:00,0.029479690416785352,0.21298922545866672,0.05807921366919154,0.02943850599187482,0.12250680400002298,0.17975384876912429,0.1382224528250711,0.09736684528102718,0.04632011336254759,0.057920179630518966,0.02792312059516946
2015-08-06 00:00:00,0.029584525742845647,0.21257604845850794,0.05833322466008515,0.03011711362603099,0.12293472370334943,0.17783832875406327,0.13866000890503602,0.09658932606710918,0.046436389375345374,0.05859883635640538,0.028331474351221613
2015-08-07 00:00:00,0.02934840642772731,0.21300514628994355,0.058022458616451444,0.029526820898463427,0.12321339122797159,0.17765712681945442,0.13822058550126776,0.09719250777852703,0.046122646927748055,0.05895500617744309,0.028735903335002325
2015-08-10 00:00:00,0.029248148765909924,0.2122446200366646,0.05763060268839971,0.030181720881086813,0.12340344961907934,0.1771463586831158,0.1391266822366953,0.0977650772900221,0.04672603050713699,0.05823665164236484,0.028290657649524584
2015-08-11 00:00:00,0.0292018256616251,0.2135973593627027,0.05787745040653585,0.03053728188913287,0.12299757022125835,0.17673662693214853,0.13876464927858773,0.09633248972228499,0.04629044049320578,0.05898200181522403,0.028682304217294095
2015-08-12 00:00:00,0.02914804916229578,0.21292666748443304,0.057930613804492076,0.03115481928870357,0.12234772528053937,0.17668825994228832,0.13846635207242497,0.09664574865727422,0.04631518982726742,0.059185652340807554,0.029190922139473677
2015-08-13 00:00:00,0.029218770168064467,0.21418692656322677,0.057826834376908894,0.03063418635503351,0.12256384144717468,0.1761693570474141,0.13844422209870086,0.09619096675719277,0.046266033656174155,0.0593128734646665,0.02918598806544331
2015-08-14 00:00:00,0.02907427300691657,0.21366674032348015,0.05785441424920923,0.03049333759254474,0.12294579292090878,0.17582203302998062,0.13876252010530615,0.09621887632577093,0.046384069710369916,0.059491637159523686,0.02928630557598923
2015-08-17 00:00:00,0.029328867842892407,0.21452255778035473,0.05737622165312351,0.030313212952939317,0.12238743557333337,0.1762568275642173,0.13854143096160543,0.09629391418363363,0.04629861003069836,0.059440356176283876,0.029240565280918073
2015-08-18 00:00:00,0.029303237297289064,0.21509329291670873,0.05749429576691227,0.03038674019691182,0.12257424721764956,0.17619859760886086,0.13868957430877052,0.09549056549063276,0.046227534102822786,0.05933361384553577,0.029208301247905893
2015-08-19 00:00:00,0.029243266014903145,0.21648596861031794,0.057572577310159787,0.029626258199374214,0.12234207018015912,0.17640468317073213,0.1384167825600134,0.09530016154938106,0.04578672526916449,0.05931446694853616,0.029507040187258533
2015-08-20 00:00:00,0.028633430481787386,0.21693500663539644,0.058386442116980124,0.029544768662037008,0.12242331085740471,0.17552957863039056,0.1383504045450594,0.09433234936417483,0.045820442882453474,0.060060967618146936,0.02998329820616913
2015-08-21 00:00:00,0.02847059016918796,0.21659213168603836,0.058370885466777926,0.029296169411636687,0.12204962781621642,0.17589321039902894,0.1381376212481558,0.0943166922916119,0.04589928225452554,0.06051384974621955,0.030459939510600897
2015-08-24 00:00:00,0.028444638303348202,0.21777491668311247,0.05864774979615016,0.028640692564439383,0.12142777788606109,0.17549667149809445,0.13880243217040522,0.0947385010594125,0.04574514278985598,0.059856604648861014,0.030424872600259535
