timestamp,open,high,low,close,volume,datetime
-154396800000,1251.6800537109375,1251.6800537109375,1251.6800537109375,1251.6800537109375,0.0,1965-02-09 00:00:00
-154310400000,1248.6099853515625,1248.6099853515625,1248.6099853515625,1248.6099853515625,0.0,1965-02-10 00:00:00
-154224000000,,,,,,1965-02-11 00:00:00
-154137600000,1257.93994140625,1257.93994140625,1257.93994140625,1257.93994140625,0.0,1965-02-12 00:00:00
-153878400000,1249.5,1249.5,1249.5,1249.5,0.0,1965-02-15 00:00:00
-153792000000,1247.010009765625,1247.010009765625,1247.010009765625,1247.010009765625,0.0,1965-02-16 00:00:00
-153705600000,1237.0799560546875,1237.0799560546875,1237.0799560546875,1237.0799560546875,0.0,1965-02-17 00:00:00
-153619200000,1241.4100341796875,1241.4100341796875,1241.4100341796875,1241.4100341796875,0.0,1965-02-18 00:00:00
-153532800000,1237.3499755859375,1237.3499755859375,1237.3499755859375,1237.3499755859375,0.0,1965-02-19 00:00:00
-153273600000,1224.8199462890625,1224.8199462890625,1224.8199462890625,1224.8199462890625,0.0,1965-02-22 00:00:00
-153187200000,1223.5899658203125,1223.5899658203125,1223.5899658203125,1223.5899658203125,0.0,1965-02-23 00:00:00
-153100800000,1219.0999755859375,1219.0999755859375,1219.0999755859375,1219.0999755859375,0.0,1965-02-24 00:00:00
-153014400000,1216.7099609375,1216.7099609375,1216.7099609375,1216.7099609375,0.0,1965-02-25 00:00:00
-152928000000,1213.0699462890625,1213.0699462890625,1213.0699462890625,1213.0699462890625,0.0,1965-02-26 00:00:00
-152668800000,1206.47998046875,1206.47998046875,1206.47998046875,1206.47998046875,0.0,1965-03-01 00:00:00
-152582400000,1202.5400390625,1202.5400390625,1202.5400390625,1202.5400390625,0.0,1965-03-02 00:00:00
-152496000000,1207.8199462890625,1207.8199462890625,1207.8199462890625,1207.8199462890625,0.0,1965-03-03 00:00:00
-152409600000,1213.030029296875,1213.030029296875,1213.030029296875,1213.030029296875,0.0,1965-03-04 00:00:00
-152323200000,1209.6400146484375,1209.6400146484375,1209.6400146484375,1209.6400146484375,0.0,1965-03-05 00:00:00
-152064000000,1190.97998046875,1190.97998046875,1190.97998046875,1190.97998046875,0.0,1965-03-08 00:00:00
-151977600000,1178.4300537109375,1178.4300537109375,1178.4300537109375,1178.4300537109375,0.0,1965-03-09 00:00:00
-151891200000,1173.3399658203125,1173.3399658203125,1173.3399658203125,1173.3399658203125,0.0,1965-03-10 00:00:00
-151804800000,1164.6300048828125,1164.6300048828125,1164.6300048828125,1164.6300048828125,0.0,1965-03-11 00:00:00
-151718400000,1175.8599853515625,1175.8599853515625,1175.8599853515625,1175.8599853515625,0.0,1965-03-12 00:00:00
-151459200000,1188.489990234375,1188.489990234375,1188.489990234375,1188.489990234375,0.0,1965-03-15 00:00:00
-151372800000,1181.219970703125,1181.219970703125,1181.219970703125,1181.219970703125,0.0,1965-03-16 00:00:00
-151286400000,1175.800048828125,1175.800048828125,1175.800048828125,1175.800048828125,0.0,1965-03-17 00:00:00
-151200000000,1182.68994140625,1182.68994140625,1182.68994140625,1182.68994140625,0.0,1965-03-18 00:00:00
-151113600000,1175.8800048828125,1175.8800048828125,1175.8800048828125,1175.8800048828125,0.0,1965-03-19 00:00:00
-150854400000,,,,,,1965-03-22 00:00:00
-150768000000,1167.7900390625,1167.7900390625,1167.7900390625,1167.7900390625,0.0,1965-03-23 00:00:00
-150681600000,1157.050048828125,1157.050048828125,1157.050048828125,1157.050048828125,0.0,1965-03-24 00:00:00
-150595200000,1157.0699462890625,1157.0699462890625,1157.0699462890625,1157.0699462890625,0.0,1965-03-25 00:00:00
-150508800000,1162.77001953125,1162.77001953125,1162.77001953125,1162.77001953125,0.0,1965-03-26 00:00:00
-150249600000,1188.7900390625,1188.7900390625,1188.7900390625,1188.7900390625,0.0,1965-03-29 00:00:00
-150163200000,1139.800048828125,1139.800048828125,1139.800048828125,1139.800048828125,0.0,1965-03-30 00:00:00
-150076800000,1132.77001953125,1132.77001953125,1132.77001953125,1132.77001953125,0.0,1965-03-31 00:00:00
-149990400000,1127.5799560546875,1127.5799560546875,1127.5799560546875,1127.5799560546875,0.0,1965-04-01 00:00:00
-149904000000,1128.5699462890625,1128.5699462890625,1128.5699462890625,1128.5699462890625,0.0,1965-04-02 00:00:00
-149644800000,1124.449951171875,1124.449951171875,1124.449951171875,1124.449951171875,0.0,1965-04-05 00:00:00
-149558400000,1154.3900146484375,1154.3900146484375,1154.3900146484375,1154.3900146484375,0.0,1965-04-06 00:00:00
-149472000000,1159.97998046875,1159.97998046875,1159.97998046875,1159.97998046875,0.0,1965-04-07 00:00:00
-149385600000,1183.1199951171875,1183.1199951171875,1183.1199951171875,1183.1199951171875,0.0,1965-04-08 00:00:00
-149299200000,1180.5699462890625,1180.5699462890625,1180.5699462890625,1180.5699462890625,0.0,1965-04-09 00:00:00
-149040000000,1163.0,1163.0,1163.0,1163.0,0.0,1965-04-12 00:00:00
-148953600000,1149.4100341796875,1149.4100341796875,1149.4100341796875,1149.4100341796875,0.0,1965-04-13 00:00:00
-148867200000,1142.22998046875,1142.22998046875,1142.22998046875,1142.22998046875,0.0,1965-04-14 00:00:00
-148780800000,1161.72998046875,1161.72998046875,1161.72998046875,1161.72998046875,0.0,1965-04-15 00:00:00
-148694400000,1148.2099609375,1148.2099609375,1148.2099609375,1148.2099609375,0.0,1965-04-16 00:00:00
-148435200000,1136.1300048828125,1136.1300048828125,1136.1300048828125,1136.1300048828125,0.0,1965-04-19 00:00:00
-148348800000,1131.1700439453125,1131.1700439453125,1131.1700439453125,1131.1700439453125,0.0,1965-04-20 00:00:00
-148262400000,1119.8599853515625,1119.8599853515625,1119.8599853515625,1119.8599853515625,0.0,1965-04-21 00:00:00
-148176000000,1144.550048828125,1144.550048828125,1144.550048828125,1144.550048828125,0.0,1965-04-22 00:00:00
-148089600000,1133.300048828125,1133.300048828125,1133.300048828125,1133.300048828125,0.0,1965-04-23 00:00:00
-147830400000,1144.219970703125,1144.219970703125,1144.219970703125,1144.219970703125,0.0,1965-04-26 00:00:00
-147744000000,1150.0799560546875,1150.0799560546875,1150.0799560546875,1150.0799560546875,0.0,1965-04-27 00:00:00
-147657600000,1171.06005859375,1171.06005859375,1171.06005859375,1171.06005859375,0.0,1965-04-28 00:00:00
-147571200000,,,,,,1965-04-29 00:00:00
-147484800000,1176.6400146484375,1176.6400146484375,1176.6400146484375,1176.6400146484375,0.0,1965-04-30 00:00:00
-147225600000,,,,,,1965-05-03 00:00:00
-147139200000,,,,,,1965-05-04 00:00:00
-147052800000,,,,,,1965-05-05 00:00:00
-146966400000,1163.510009765625,1163.510009765625,1163.510009765625,1163.510009765625,0.0,1965-05-06 00:00:00
-146880000000,1162.6300048828125,1162.6300048828125,1162.6300048828125,1162.6300048828125,0.0,1965-05-07 00:00:00
-146620800000,1162.5,1162.5,1162.5,1162.5,0.0,1965-05-10 00:00:00
-146534400000,1163.8699951171875,1163.8699951171875,1163.8699951171875,1163.8699951171875,0.0,1965-05-11 00:00:00
-146448000000,1157.1700439453125,1157.1700439453125,1157.1700439453125,1157.1700439453125,0.0,1965-05-12 00:00:00
-146361600000,1159.8599853515625,1159.8599853515625,1159.8599853515625,1159.8599853515625,0.0,1965-05-13 00:00:00
-146275200000,1150.469970703125,1150.469970703125,1150.469970703125,1150.469970703125,0.0,1965-05-14 00:00:00
-146016000000,1149.0,1149.0,1149.0,1149.0,0.0,1965-05-17 00:00:00
-145929600000,1147.25,1147.25,1147.25,1147.25,0.0,1965-05-18 00:00:00
-145843200000,1140.7900390625,1140.7900390625,1140.7900390625,1140.7900390625,0.0,1965-05-19 00:00:00
-145756800000,1141.22998046875,1141.22998046875,1141.22998046875,1141.22998046875,0.0,1965-05-20 00:00:00
-145670400000,1142.68994140625,1142.68994140625,1142.68994140625,1142.68994140625,0.0,1965-05-21 00:00:00
-145411200000,1133.6300048828125,1133.6300048828125,1133.6300048828125,1133.6300048828125,0.0,1965-05-24 00:00:00
-145324800000,1124.8299560546875,1124.8299560546875,1124.8299560546875,1124.8299560546875,0.0,1965-05-25 00:00:00
-145238400000,1117.6600341796875,1117.6600341796875,1117.6600341796875,1117.6600341796875,0.0,1965-05-26 00:00:00
-145152000000,1101.0,1101.0,1101.0,1101.0,0.0,1965-05-27 00:00:00
-145065600000,1081.510009765625,1081.510009765625,1081.510009765625,1081.510009765625,0.0,1965-05-28 00:00:00
-144806400000,1096.5999755859375,1096.5999755859375,1096.5999755859375,1096.5999755859375,0.0,1965-05-31 00:00:00
-144720000000,1092.8499755859375,1092.8499755859375,1092.8499755859375,1092.8499755859375,0.0,1965-06-01 00:00:00
-144633600000,1119.260009765625,1119.260009765625,1119.260009765625,1119.260009765625,0.0,1965-06-02 00:00:00
-144547200000,1131.3199462890625,1131.3199462890625,1131.3199462890625,1131.3199462890625,0.0,1965-06-03 00:00:00
-144460800000,1120.530029296875,1120.530029296875,1120.530029296875,1120.530029296875,0.0,1965-06-04 00:00:00
-144201600000,1114.52001953125,1114.52001953125,1114.52001953125,1114.52001953125,0.0,1965-06-07 00:00:00
-144115200000,1109.4200439453125,1109.4200439453125,1109.4200439453125,1109.4200439453125,0.0,1965-06-08 00:00:00
-144028800000,1101.3499755859375,1101.3499755859375,1101.3499755859375,1101.3499755859375,0.0,1965-06-09 00:00:00
-143942400000,1090.3800048828125,1090.3800048828125,1090.3800048828125,1090.3800048828125,0.0,1965-06-10 00:00:00
-143856000000,1093.1400146484375,1093.1400146484375,1093.1400146484375,1093.1400146484375,0.0,1965-06-11 00:00:00
-143596800000,1080.2900390625,1080.2900390625,1080.2900390625,1080.2900390625,0.0,1965-06-14 00:00:00
-143510400000,1069.0699462890625,1069.0699462890625,1069.0699462890625,1069.0699462890625,0.0,1965-06-15 00:00:00
-143424000000,1062.6800537109375,1062.6800537109375,1062.6800537109375,1062.6800537109375,0.0,1965-06-16 00:00:00
-143337600000,1055.5999755859375,1055.5999755859375,1055.5999755859375,1055.5999755859375,0.0,1965-06-17 00:00:00
-143251200000,1080.2099609375,1080.2099609375,1080.2099609375,1080.2099609375,0.0,1965-06-18 00:00:00
-142992000000,1075.5999755859375,1075.5999755859375,1075.5999755859375,1075.5999755859375,0.0,1965-06-21 00:00:00
-142905600000,1104.030029296875,1104.030029296875,1104.030029296875,1104.030029296875,0.0,1965-06-22 00:00:00
-142819200000,1091.1700439453125,1091.1700439453125,1091.1700439453125,1091.1700439453125,0.0,1965-06-23 00:00:00
-142732800000,1090.6600341796875,1090.6600341796875,1090.6600341796875,1090.6600341796875,0.0,1965-06-24 00:00:00
-142646400000,1096.56005859375,1096.56005859375,1096.56005859375,1096.56005859375,0.0,1965-06-25 00:00:00
-142387200000,1072.4100341796875,1072.4100341796875,1072.4100341796875,1072.4100341796875,0.0,1965-06-28 00:00:00
-142300800000,1067.719970703125,1067.719970703125,1067.719970703125,1067.719970703125,0.0,1965-06-29 00:00:00
-142214400000,1060.1099853515625,1060.1099853515625,1060.1099853515625,1060.1099853515625,0.0,1965-06-30 00:00:00
-142128000000,1064.5899658203125,1064.5899658203125,1064.5899658203125,1064.5899658203125,0.0,1965-07-01 00:00:00
-142041600000,1065.8900146484375,1065.8900146484375,1065.8900146484375,1065.8900146484375,0.0,1965-07-02 00:00:00
-141782400000,1049.0699462890625,1049.0699462890625,1049.0699462890625,1049.0699462890625,0.0,1965-07-05 00:00:00
-141696000000,1046.97998046875,1046.97998046875,1046.97998046875,1046.97998046875,0.0,1965-07-06 00:00:00
-141609600000,1037.52001953125,1037.52001953125,1037.52001953125,1037.52001953125,0.0,1965-07-07 00:00:00
-141523200000,1038.449951171875,1038.449951171875,1038.449951171875,1038.449951171875,0.0,1965-07-08 00:00:00
-141436800000,1032.949951171875,1032.949951171875,1032.949951171875,1032.949951171875,0.0,1965-07-09 00:00:00
-141177600000,1020.489990234375,1020.489990234375,1020.489990234375,1020.489990234375,0.0,1965-07-12 00:00:00
-141091200000,1026.77001953125,1026.77001953125,1026.77001953125,1026.77001953125,0.0,1965-07-13 00:00:00
-141004800000,1033.1400146484375,1033.1400146484375,1033.1400146484375,1033.1400146484375,0.0,1965-07-14 00:00:00
-140918400000,1024.6800537109375,1024.6800537109375,1024.6800537109375,1024.6800537109375,0.0,1965-07-15 00:00:00
-140832000000,1037.969970703125,1037.969970703125,1037.969970703125,1037.969970703125,0.0,1965-07-16 00:00:00
-140572800000,1037.52001953125,1037.52001953125,1037.52001953125,1037.52001953125,0.0,1965-07-19 00:00:00
-140486400000,,,,,,1965-07-20 00:00:00
-140400000000,1045.68994140625,1045.68994140625,1045.68994140625,1045.68994140625,0.0,1965-07-21 00:00:00
-140313600000,1036.0699462890625,1036.0699462890625,1036.0699462890625,1036.0699462890625,0.0,1965-07-22 00:00:00
-140227200000,1027.8499755859375,1027.8499755859375,1027.8499755859375,1027.8499755859375,0.0,1965-07-23 00:00:00
-139968000000,1034.3399658203125,1034.3399658203125,1034.3399658203125,1034.3399658203125,0.0,1965-07-26 00:00:00
-139881600000,1052.06005859375,1052.06005859375,1052.06005859375,1052.06005859375,0.0,1965-07-27 00:00:00
-139795200000,1066.18994140625,1066.18994140625,1066.18994140625,1066.18994140625,0.0,1965-07-28 00:00:00
-139708800000,1085.4100341796875,1085.4100341796875,1085.4100341796875,1085.4100341796875,0.0,1965-07-29 00:00:00
-139622400000,1097.199951171875,1097.199951171875,1097.199951171875,1097.199951171875,0.0,1965-07-30 00:00:00
-139363200000,1120.5899658203125,1120.5899658203125,1120.5899658203125,1120.5899658203125,0.0,1965-08-02 00:00:00
-139276800000,1111.68994140625,1111.68994140625,1111.68994140625,1111.68994140625,0.0,1965-08-03 00:00:00
-139190400000,1135.31005859375,1135.31005859375,1135.31005859375,1135.31005859375,0.0,1965-08-04 00:00:00
-139104000000,1153.7099609375,1153.7099609375,1153.7099609375,1153.7099609375,0.0,1965-08-05 00:00:00
-139017600000,1145.8699951171875,1145.8699951171875,1145.8699951171875,1145.8699951171875,0.0,1965-08-06 00:00:00
-138758400000,1150.5699462890625,1150.5699462890625,1150.5699462890625,1150.5699462890625,0.0,1965-08-09 00:00:00
-138672000000,1133.0,1133.0,1133.0,1133.0,0.0,1965-08-10 00:00:00
-138585600000,1122.0899658203125,1122.0899658203125,1122.0899658203125,1122.0899658203125,0.0,1965-08-11 00:00:00
-138499200000,1130.3299560546875,1130.3299560546875,1130.3299560546875,1130.3299560546875,0.0,1965-08-12 00:00:00
-138412800000,1146.6600341796875,1146.6600341796875,1146.6600341796875,1146.6600341796875,0.0,1965-08-13 00:00:00
-138153600000,1158.3499755859375,1158.3499755859375,1158.3499755859375,1158.3499755859375,0.0,1965-08-16 00:00:00
-138067200000,1151.77001953125,1151.77001953125,1151.77001953125,1151.77001953125,0.0,1965-08-17 00:00:00
-137980800000,1157.02001953125,1157.02001953125,1157.02001953125,1157.02001953125,0.0,1965-08-18 00:00:00
-137894400000,1168.6199951171875,1168.6199951171875,1168.6199951171875,1168.6199951171875,0.0,1965-08-19 00:00:00
-137808000000,1165.81005859375,1165.81005859375,1165.81005859375,1165.81005859375,0.0,1965-08-20 00:00:00
-137548800000,1170.9200439453125,1170.9200439453125,1170.9200439453125,1170.9200439453125,0.0,1965-08-23 00:00:00
-137462400000,1183.3399658203125,1183.3399658203125,1183.3399658203125,1183.3399658203125,0.0,1965-08-24 00:00:00
-137376000000,1198.9100341796875,1198.9100341796875,1198.9100341796875,1198.9100341796875,0.0,1965-08-25 00:00:00
-137289600000,1198.3800048828125,1198.3800048828125,1198.3800048828125,1198.3800048828125,0.0,1965-08-26 00:00:00
-137203200000,1214.949951171875,1214.949951171875,1214.949951171875,1214.949951171875,0.0,1965-08-27 00:00:00
-136944000000,1245.489990234375,1245.489990234375,1245.489990234375,1245.489990234375,0.0,1965-08-30 00:00:00
-136857600000,1255.5799560546875,1255.5799560546875,1255.5799560546875,1255.5799560546875,0.0,1965-08-31 00:00:00
-136771200000,1249.719970703125,1249.719970703125,1249.719970703125,1249.719970703125,0.0,1965-09-01 00:00:00
-136684800000,1240.0699462890625,1240.0699462890625,1240.0699462890625,1240.0699462890625,0.0,1965-09-02 00:00:00
-136598400000,1256.219970703125,1256.219970703125,1256.219970703125,1256.219970703125,0.0,1965-09-03 00:00:00
-136339200000,1235.780029296875,1235.780029296875,1235.780029296875,1235.780029296875,0.0,1965-09-06 00:00:00
-136252800000,1239.97998046875,1239.97998046875,1239.97998046875,1239.97998046875,0.0,1965-09-07 00:00:00
-136166400000,1260.02001953125,1260.02001953125,1260.02001953125,1260.02001953125,0.0,1965-09-08 00:00:00
-136080000000,1277.1500244140625,1277.1500244140625,1277.1500244140625,1277.1500244140625,0.0,1965-09-09 00:00:00
-135993600000,1273.22998046875,1273.22998046875,1273.22998046875,1273.22998046875,0.0,1965-09-10 00:00:00
-135734400000,1250.2900390625,1250.2900390625,1250.2900390625,1250.2900390625,0.0,1965-09-13 00:00:00
-135648000000,1250.0999755859375,1250.0999755859375,1250.0999755859375,1250.0999755859375,0.0,1965-09-14 00:00:00
-135561600000,,,,,,1965-09-15 00:00:00
-135475200000,1242.949951171875,1242.949951171875,1242.949951171875,1242.949951171875,0.0,1965-09-16 00:00:00
-135388800000,1266.4000244140625,1266.4000244140625,1266.4000244140625,1266.4000244140625,0.0,1965-09-17 00:00:00
-135129600000,1271.760009765625,1271.760009765625,1271.760009765625,1271.760009765625,0.0,1965-09-20 00:00:00
-135043200000,1253.25,1253.25,1253.25,1253.25,0.0,1965-09-21 00:00:00
-134956800000,1252.1600341796875,1252.1600341796875,1252.1600341796875,1252.1600341796875,0.0,1965-09-22 00:00:00
-134870400000,,,,,,1965-09-23 00:00:00
-134784000000,1243.4000244140625,1243.4000244140625,1243.4000244140625,1243.4000244140625,0.0,1965-09-24 00:00:00
-134524800000,1233.4100341796875,1233.4100341796875,1233.4100341796875,1233.4100341796875,0.0,1965-09-27 00:00:00
-134438400000,1251.8800048828125,1251.8800048828125,1251.8800048828125,1251.8800048828125,0.0,1965-09-28 00:00:00
-134352000000,1235.81005859375,1235.81005859375,1235.81005859375,1235.81005859375,0.0,1965-09-29 00:00:00
-134265600000,1223.739990234375,1223.739990234375,1223.739990234375,1223.739990234375,0.0,1965-09-30 00:00:00
-134179200000,1210.1099853515625,1210.1099853515625,1210.1099853515625,1210.1099853515625,0.0,1965-10-01 00:00:00
-133920000000,1204.47998046875,1204.47998046875,1204.47998046875,1204.47998046875,0.0,1965-10-04 00:00:00
-133833600000,1191.8900146484375,1191.8900146484375,1191.8900146484375,1191.8900146484375,0.0,1965-10-05 00:00:00
-133747200000,1201.9000244140625,1201.9000244140625,1201.9000244140625,1201.9000244140625,0.0,1965-10-06 00:00:00
-133660800000,1207.4599609375,1207.4599609375,1207.4599609375,1207.4599609375,0.0,1965-10-07 00:00:00
-133574400000,1198.1099853515625,1198.1099853515625,1198.1099853515625,1198.1099853515625,0.0,1965-10-08 00:00:00
-133315200000,,,,,,1965-10-11 00:00:00
-133228800000,1233.77001953125,1233.77001953125,1233.77001953125,1233.77001953125,0.0,1965-10-12 00:00:00
-133142400000,1258.3399658203125,1258.3399658203125,1258.3399658203125,1258.3399658203125,0.0,1965-10-13 00:00:00
-133056000000,1243.550048828125,1243.550048828125,1243.550048828125,1243.550048828125,0.0,1965-10-14 00:00:00
-132969600000,1253.8699951171875,1253.8699951171875,1253.8699951171875,1253.8699951171875,0.0,1965-10-15 00:00:00
-132710400000,1248.8399658203125,1248.8399658203125,1248.8399658203125,1248.8399658203125,0.0,1965-10-18 00:00:00
-132624000000,1253.3399658203125,1253.3399658203125,1253.3399658203125,1253.3399658203125,0.0,1965-10-19 00:00:00
-132537600000,1242.77001953125,1242.77001953125,1242.77001953125,1242.77001953125,0.0,1965-10-20 00:00:00
-132451200000,1242.239990234375,1242.239990234375,1242.239990234375,1242.239990234375,0.0,1965-10-21 00:00:00
-132364800000,1240.8599853515625,1240.8599853515625,1240.8599853515625,1240.8599853515625,0.0,1965-10-22 00:00:00
-132105600000,1222.8299560546875,1222.8299560546875,1222.8299560546875,1222.8299560546875,0.0,1965-10-25 00:00:00
-132019200000,1234.739990234375,1234.739990234375,1234.739990234375,1234.739990234375,0.0,1965-10-26 00:00:00
-131932800000,1247.4200439453125,1247.4200439453125,1247.4200439453125,1247.4200439453125,0.0,1965-10-27 00:00:00
-131846400000,1250.3699951171875,1250.3699951171875,1250.3699951171875,1250.3699951171875,0.0,1965-10-28 00:00:00
-131760000000,1250.6800537109375,1250.6800537109375,1250.6800537109375,1250.6800537109375,0.0,1965-10-29 00:00:00
-131500800000,1268.0,1268.0,1268.0,1268.0,0.0,1965-11-01 00:00:00
-131414400000,1264.5999755859375,1264.5999755859375,1264.5999755859375,1264.5999755859375,0.0,1965-11-02 00:00:00
-131328000000,,,,,,1965-11-03 00:00:00
-131241600000,1268.6400146484375,1268.6400146484375,1268.6400146484375,1268.6400146484375,0.0,1965-11-04 00:00:00
-131155200000,1262.800048828125,1262.800048828125,1262.800048828125,1262.800048828125,0.0,1965-11-05 00:00:00
-130896000000,1284.31005859375,1284.31005859375,1284.31005859375,1284.31005859375,0.0,1965-11-08 00:00:00
-130809600000,1295.4200439453125,1295.4200439453125,1295.4200439453125,1295.4200439453125,0.0,1965-11-09 00:00:00
-130723200000,1300.969970703125,1300.969970703125,1300.969970703125,1300.969970703125,0.0,1965-11-10 00:00:00
-130636800000,1304.9000244140625,1304.9000244140625,1304.9000244140625,1304.9000244140625,0.0,1965-11-11 00:00:00
-130550400000,1323.1099853515625,1323.1099853515625,1323.1099853515625,1323.1099853515625,0.0,1965-11-12 00:00:00
-130291200000,1304.219970703125,1304.219970703125,1304.219970703125,1304.219970703125,0.0,1965-11-15 00:00:00
-130204800000,1319.8699951171875,1319.8699951171875,1319.8699951171875,1319.8699951171875,0.0,1965-11-16 00:00:00
-130118400000,1313.81005859375,1313.81005859375,1313.81005859375,1313.81005859375,0.0,1965-11-17 00:00:00
-130032000000,1340.469970703125,1340.469970703125,1340.469970703125,1340.469970703125,0.0,1965-11-18 00:00:00
-129945600000,1329.280029296875,1329.280029296875,1329.280029296875,1329.280029296875,0.0,1965-11-19 00:00:00
-129686400000,1343.6700439453125,1343.6700439453125,1343.6700439453125,1343.6700439453125,0.0,1965-11-22 00:00:00
-129600000000,,,,,,1965-11-23 00:00:00
-129513600000,1354.4200439453125,1354.4200439453125,1354.4200439453125,1354.4200439453125,0.0,1965-11-24 00:00:00
-129427200000,1325.56005859375,1325.56005859375,1325.56005859375,1325.56005859375,0.0,1965-11-25 00:00:00
-129340800000,1335.9300537109375,1335.9300537109375,1335.9300537109375,1335.9300537109375,0.0,1965-11-26 00:00:00
-129081600000,1359.81005859375,1359.81005859375,1359.81005859375,1359.81005859375,0.0,1965-11-29 00:00:00
-128995200000,1373.1600341796875,1373.1600341796875,1373.1600341796875,1373.1600341796875,0.0,1965-11-30 00:00:00
-128908800000,1377.6700439453125,1377.6700439453125,1377.6700439453125,1377.6700439453125,0.0,1965-12-01 00:00:00
-128822400000,1409.0699462890625,1409.0699462890625,1409.0699462890625,1409.0699462890625,0.0,1965-12-02 00:00:00
-128736000000,1376.56005859375,1376.56005859375,1376.56005859375,1376.56005859375,0.0,1965-12-03 00:00:00
-128476800000,1315.260009765625,1315.260009765625,1315.260009765625,1315.260009765625,0.0,1965-12-06 00:00:00
-128390400000,1349.300048828125,1349.300048828125,1349.300048828125,1349.300048828125,0.0,1965-12-07 00:00:00
-128304000000,1357.780029296875,1357.780029296875,1357.780029296875,1357.780029296875,0.0,1965-12-08 00:00:00
-128217600000,1330.0799560546875,1330.0799560546875,1330.0799560546875,1330.0799560546875,0.0,1965-12-09 00:00:00
-128131200000,1334.93994140625,1334.93994140625,1334.93994140625,1334.93994140625,0.0,1965-12-10 00:00:00
-127872000000,1340.050048828125,1340.050048828125,1340.050048828125,1340.050048828125,0.0,1965-12-13 00:00:00
-127785600000,1347.8299560546875,1347.8299560546875,1347.8299560546875,1347.8299560546875,0.0,1965-12-14 00:00:00
-127699200000,1362.81005859375,1362.81005859375,1362.81005859375,1362.81005859375,0.0,1965-12-15 00:00:00
-127612800000,1373.6199951171875,1373.6199951171875,1373.6199951171875,1373.6199951171875,0.0,1965-12-16 00:00:00
-127526400000,1369.8399658203125,1369.8399658203125,1369.8399658203125,1369.8399658203125,0.0,1965-12-17 00:00:00
-127267200000,1367.4200439453125,1367.4200439453125,1367.4200439453125,1367.4200439453125,0.0,1965-12-20 00:00:00
-127180800000,1364.969970703125,1364.969970703125,1364.969970703125,1364.969970703125,0.0,1965-12-21 00:00:00
-127094400000,1373.7900390625,1373.7900390625,1373.7900390625,1373.7900390625,0.0,1965-12-22 00:00:00
-127008000000,,,,,,1965-12-23 00:00:00
-126921600000,1389.2900390625,1389.2900390625,1389.2900390625,1389.2900390625,0.0,1965-12-24 00:00:00
-126662400000,1412.77001953125,1412.77001953125,1412.77001953125,1412.77001953125,0.0,1965-12-27 00:00:00
